,labels,source,path
3329,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IOM_ANG_XX.wav
3330,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IOM_DIS_XX.wav
3331,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IOM_FEA_XX.wav
3332,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IOM_HAP_XX.wav
3333,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IOM_NEU_XX.wav
3334,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IOM_SAD_XX.wav
3335,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITH_ANG_XX.wav
3336,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITH_DIS_XX.wav
3337,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITH_FEA_XX.wav
3338,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITH_HAP_XX.wav
3339,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITH_NEU_XX.wav
3340,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITH_SAD_XX.wav
3341,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITS_ANG_XX.wav
3342,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITS_DIS_XX.wav
3343,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITS_FEA_XX.wav
3344,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITS_HAP_XX.wav
3345,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITS_NEU_XX.wav
3346,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_ITS_SAD_XX.wav
3347,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWL_ANG_XX.wav
3348,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWL_DIS_XX.wav
3349,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWL_FEA_XX.wav
3350,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWL_HAP_XX.wav
3351,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWL_NEU_XX.wav
3352,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWL_SAD_XX.wav
3353,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWW_ANG_XX.wav
3354,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWW_DIS_XX.wav
3355,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWW_FEA_XX.wav
3356,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWW_HAP_XX.wav
3357,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWW_NEU_XX.wav
3358,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_IWW_SAD_XX.wav
3359,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_MTI_ANG_XX.wav
3360,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_MTI_DIS_XX.wav
3361,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_MTI_FEA_XX.wav
3362,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_MTI_HAP_XX.wav
3363,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_MTI_NEU_XX.wav
3364,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_MTI_SAD_XX.wav
3365,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TAI_ANG_XX.wav
3366,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TAI_DIS_XX.wav
3367,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TAI_FEA_XX.wav
3368,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TAI_HAP_XX.wav
3369,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TAI_NEU_XX.wav
3370,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TAI_SAD_XX.wav
3371,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TIE_ANG_XX.wav
3372,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TIE_DIS_XX.wav
3373,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TIE_FEA_XX.wav
3374,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TIE_HAP_XX.wav
3375,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TIE_NEU_XX.wav
3376,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TIE_SAD_XX.wav
3377,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TSI_ANG_XX.wav
3378,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TSI_DIS_XX.wav
3379,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TSI_FEA_XX.wav
3380,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TSI_HAP_XX.wav
3381,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TSI_NEU_XX.wav
3382,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_TSI_SAD_XX.wav
3383,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_WSI_ANG_XX.wav
3384,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_WSI_DIS_XX.wav
3385,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_WSI_FEA_XX.wav
3386,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_WSI_HAP_XX.wav
3387,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_WSI_NEU_XX.wav
3388,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1024_WSI_SAD_XX.wav
3389,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_DFA_ANG_XX.wav
3390,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_DFA_DIS_XX.wav
3391,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_DFA_FEA_XX.wav
3392,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_DFA_HAP_XX.wav
3393,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_DFA_NEU_XX.wav
3394,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_DFA_SAD_XX.wav
3395,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_ANG_HI.wav
3396,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_ANG_LO.wav
3397,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_ANG_MD.wav
3398,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_DIS_HI.wav
3399,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_DIS_LO.wav
3400,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_DIS_MD.wav
3401,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_FEA_HI.wav
3402,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_FEA_LO.wav
3403,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_FEA_MD.wav
3404,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_HAP_HI.wav
3405,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_HAP_LO.wav
3406,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_HAP_MD.wav
3407,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_NEU_XX.wav
3408,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_SAD_HI.wav
3409,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_SAD_LO.wav
3410,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IEO_SAD_MD.wav
3411,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IOM_ANG_XX.wav
3412,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IOM_DIS_XX.wav
3413,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IOM_FEA_XX.wav
3414,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IOM_HAP_XX.wav
3415,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IOM_NEU_XX.wav
3416,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IOM_SAD_XX.wav
3417,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITH_ANG_XX.wav
3418,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITH_DIS_XX.wav
3419,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITH_FEA_XX.wav
3420,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITH_HAP_XX.wav
3421,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITH_NEU_XX.wav
3422,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITH_SAD_XX.wav
3423,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITS_ANG_XX.wav
3424,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITS_DIS_XX.wav
3425,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITS_FEA_XX.wav
3426,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITS_HAP_XX.wav
3427,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITS_NEU_XX.wav
3428,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_ITS_SAD_XX.wav
3429,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWL_ANG_XX.wav
3430,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWL_DIS_XX.wav
3431,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWL_FEA_XX.wav
3432,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWL_HAP_XX.wav
3433,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWL_NEU_XX.wav
3434,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWL_SAD_XX.wav
3435,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWW_ANG_XX.wav
3436,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWW_DIS_XX.wav
3437,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWW_FEA_XX.wav
3438,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWW_HAP_XX.wav
3439,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWW_NEU_XX.wav
3440,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_IWW_SAD_XX.wav
3441,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_MTI_ANG_XX.wav
3442,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_MTI_DIS_XX.wav
3443,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_MTI_FEA_XX.wav
3444,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_MTI_HAP_XX.wav
3445,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_MTI_NEU_XX.wav
3446,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_MTI_SAD_XX.wav
3447,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TAI_ANG_XX.wav
3448,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TAI_DIS_XX.wav
3449,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TAI_FEA_XX.wav
3450,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TAI_HAP_XX.wav
3451,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TAI_NEU_XX.wav
3452,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TAI_SAD_XX.wav
3453,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TIE_ANG_XX.wav
3454,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TIE_DIS_XX.wav
3455,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TIE_FEA_XX.wav
3456,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TIE_HAP_XX.wav
3457,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TIE_NEU_XX.wav
3458,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TIE_SAD_XX.wav
3459,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TSI_ANG_XX.wav
3460,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TSI_DIS_XX.wav
3461,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TSI_FEA_XX.wav
3462,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TSI_HAP_XX.wav
3463,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TSI_NEU_XX.wav
3464,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_TSI_SAD_XX.wav
3465,female_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_WSI_ANG_XX.wav
3466,female_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_WSI_DIS_XX.wav
3467,female_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_WSI_FEA_XX.wav
3468,female_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_WSI_HAP_XX.wav
3469,female_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_WSI_NEU_XX.wav
3470,female_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1025_WSI_SAD_XX.wav
3471,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_DFA_ANG_XX.wav
3472,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_DFA_DIS_XX.wav
3473,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_DFA_FEA_XX.wav
3474,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_DFA_HAP_XX.wav
3475,male_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_DFA_NEU_XX.wav
3476,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_DFA_SAD_XX.wav
3477,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_ANG_HI.wav
3478,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_ANG_LO.wav
3479,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_ANG_MD.wav
3480,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_DIS_HI.wav
3481,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_DIS_LO.wav
3482,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_DIS_MD.wav
3483,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_FEA_HI.wav
3484,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_FEA_LO.wav
3485,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_FEA_MD.wav
3486,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_HAP_HI.wav
3487,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_HAP_LO.wav
3488,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_HAP_MD.wav
3489,male_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_NEU_XX.wav
3490,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_SAD_HI.wav
3491,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_SAD_LO.wav
3492,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IEO_SAD_MD.wav
3493,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IOM_ANG_XX.wav
3494,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IOM_DIS_XX.wav
3495,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IOM_FEA_XX.wav
3496,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IOM_HAP_XX.wav
3497,male_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IOM_NEU_XX.wav
3498,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IOM_SAD_XX.wav
3499,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITH_ANG_XX.wav
3500,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITH_DIS_XX.wav
3501,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITH_FEA_XX.wav
3502,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITH_HAP_XX.wav
3503,male_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITH_NEU_XX.wav
3504,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITH_SAD_XX.wav
3505,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITS_ANG_XX.wav
3506,male_disgust,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITS_DIS_XX.wav
3507,male_fear,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITS_FEA_XX.wav
3508,male_happy,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITS_HAP_XX.wav
3509,male_neutral,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITS_NEU_XX.wav
3510,male_sad,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_ITS_SAD_XX.wav
3511,male_angry,CREMA,/home/emir/Desktop/Projects/audio-sentiment-analysis-deep-learning-tool/Datasets/Crema-D1026_IWL_ANG_XX.wav
